"","area","area_title","area_type","naics","naics_title","i_group","own_code","occ_code","occ_title","o_group","tot_emp","emp_prse","jobs_1000","loc_quotient","pct_total","h_mean","a_mean","mean_prse","h_pct10","h_pct25","h_median","h_pct75","h_pct90","a_pct10","a_pct25","a_median","a_pct75","a_pct90","annual","hourly"
"107","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3022","Civil Engineering Technologists and Technicians","detailed","290","12.5","0.29799999999999999","0.64",NA,"25.94","53950","3.7","15.61","17.940000000000001","25.05","33.200000000000003","38.659999999999997","32460","37320","52110","69050","80420",NA,NA
"108","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3023","Electrical and Electronic Engineering Technologists and Technicians","detailed","670","11.9","0.68300000000000005","0.82",NA,"29.26","60850","2.1","18.899999999999999","23.9","28.99","33.9","39","39310","49710","60290","70510","81110",NA,NA
"109","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3024","Electro-Mechanical and Mechatronics Technologists and Technicians","detailed","100","7.2","0.105","1.08",NA,"28.69","59680","2.9","20.85","23.73","27.91","32.99","37.57","43380","49360","58050","68620","78150",NA,NA
"110","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3025","Environmental Engineering Technologists and Technicians","detailed","110","20.7","0.113","0.92",NA,"26.17","54430","4.5","15.81","18.350000000000001","24.96","33.43","38.590000000000003","32880","38170","51920","69520","80270",NA,NA
"111","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3026","Industrial Engineering Technologists and Technicians","detailed","350","14.3","0.35799999999999998","0.78",NA,"27.06","56270","3.9","16.579999999999998","20.170000000000002","24.77","32.020000000000003","40.880000000000003","34480","41950","51520","66600","85020",NA,NA
"112","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3027","Mechanical Engineering Technologists and Technicians","detailed","230","17.600000000000001","0.23200000000000001","0.8",NA,"29.03","60370","5.6","17.03","21.05","28.13","36.19","43.93","35420","43780","58510","75270","91380",NA,NA
"113","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3031","Surveying and Mapping Technicians","detailed","230","15","0.23799999999999999","0.66",NA,"24.55","51070","2.6","16.18","19.46","22.7","27.99","35.520000000000003","33660","40470","47210","58210","73880",NA,NA
"114","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","17-3098","Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other","detailed","540","19.600000000000001","0.54800000000000004","0.91",NA,"28.45","59170","3.1","17.36","22.36","28.09","34.19","39.32","36120","46500","58440","71110","81780",NA,NA
"115","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-0000","Life, Physical, and Social Science Occupations","major","8550","4.7","8.7089999999999996","0.99",NA,"30.94","64360","2.8","16.440000000000001","20.84","27.57","37.31","48.62","34190","43340","57340","77610","101130",NA,NA
"116","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1011","Animal Scientists","detailed","110","17.100000000000001","0.114","6.26",NA,"32.15","66870","7.4","17.649999999999999","20.66","25.15","32.01","52.88","36700","42970","52300","66580","109980",NA,NA
"117","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1012","Food Scientists and Technologists","detailed","290","32.6","0.29799999999999999","3.26",NA,"33.1","68850","6.1","18.510000000000002","24.3","30.07","39.270000000000003","53.65","38490","50540","62550","81670","111600",NA,NA
"118","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1013","Soil and Plant Scientists","detailed","530","16.399999999999999","0.53500000000000003","5.55",NA,"29.86","62110","5.7","16.7","20.66","26.59","34.14","46.25","34740","42980","55310","71020","96200",NA,NA
"119","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1021","Biochemists and Biophysicists","detailed","80","9.6","8.2000000000000003E-2","0.39",NA,"35.21","73250","8.1999999999999993","19","21.96","28.27","44.22","66.27","39520","45690","58810","91970","137850",NA,NA
"120","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1022","Microbiologists","detailed","180","15.2","0.17899999999999999","1.44",NA,"33.520000000000003","69710","5.5","19.059999999999999","23.41","29.44","42.27","57.84","39650","48690","61240","87920","120300",NA,NA
"121","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1023","Zoologists and Wildlife Biologists","detailed","170","16.3","0.17799999999999999","1.36",NA,"27.02","56210","1.6","20.18","22.31","25.78","30.53","34.97","41970","46400","53630","63500","72740",NA,NA
"122","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1029","Biological Scientists, All Other","detailed","200","11","0.20100000000000001","0.74",NA,"37.729999999999997","78480","2.5","21.39","30.09","37.28","45.19","54.52","44490","62590","77550","93990","113410",NA,NA
"123","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1031","Conservation Scientists","detailed","220","9","0.224","1.49",NA,"32.74","68090","1.7","19.89","25.95","33.36","38.270000000000003","44.19","41370","53970","69380","79590","91920",NA,NA
"124","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-1042","Medical Scientists, Except Epidemiologists","detailed","640","14.2","0.65100000000000002","0.75",NA,"41.08","85450","20.399999999999999","18.84","22","26.57","39.130000000000003","96.64","39190","45770","55260","81390","201010",NA,NA
"125","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2012","Physicists","detailed","30","9.6","3.3000000000000002E-2","0.28999999999999998",NA,"63.94","133000","9.8000000000000007","26.16","30.3","57.79","84.64","#","54410","63010","120190","176050","#",NA,NA
"126","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2021","Atmospheric and Space Scientists","detailed","110","6.4","0.115","1.81",NA,"44.16","91840","2.2999999999999998","25.86","38.39","44.14","53.13","56.17","53790","79850","91800","110510","116840",NA,NA
"127","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2031","Chemists","detailed","330","14.5","0.33600000000000002","0.59",NA,"36.93","76810","4.9000000000000004","16.52","21.24","32.159999999999997","51.13","59.8","34360","44170","66890","106350","124380",NA,NA
"128","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2032","Materials Scientists","detailed","100","32.700000000000003","9.7000000000000003E-2","2.13",NA,"37.71","78430","4.9000000000000004","23.1","30.38","38.6","45.8","52.81","48050","63190","80280","95260","109840",NA,NA
"129","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2041","Environmental Scientists and Specialists, Including Health","detailed","350","5.7","0.35399999999999998","0.62",NA,"28.83","59960","3.3","21.01","22.58","26.32","33.229999999999997","41.15","43690","46980","54740","69120","85590",NA,NA
"130","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2042","Geoscientists, Except Hydrologists and Geographers","detailed","60","14.5","6.4000000000000001E-2","0.32",NA,"38.619999999999997","80320","4","23.19","30.41","37.47","48.87","54.54","48230","63260","77930","101660","113440",NA,NA
"131","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2043","Hydrologists","detailed","50","8.6","5.2999999999999999E-2","1.22",NA,"31.64","65800","3.5","23.47","25.12","31.03","34.44","43.51","48810","52250","64540","71640","90500",NA,NA
"132","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-2099","Physical Scientists, All Other","detailed","40","0","3.5999999999999997E-2","0.3",NA,"36.869999999999997","76690","2.2000000000000002","13.21","32.369999999999997","36.46","50.33","51.74","27470","67340","75830","104690","107610",NA,NA
"133","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3011","Economists","detailed","60","10.9","5.7000000000000002E-2","0.44",NA,"34.26","71270","1.6","17.73","21.23","30.16","46.14","58.25","36880","44150","62740","95980","121160",NA,NA
"134","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3022","Survey Researchers","detailed","120","24.7","0.124","1.84",NA,"24.46","50890","4.0999999999999996","12.17","18.829999999999998","26.12","29.87","33.880000000000003","25310","39170","54330","62140","70480",NA,NA
"135","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3031","Clinical, Counseling, and School Psychologists","detailed","750","5.0999999999999996","0.76","0.99",NA,"34.200000000000003","71130","3.8","17.86","25.99","34.36","41.08","52.19","37140","54070","71470","85440","108550",NA,NA
"136","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3039","Psychologists, All Other","detailed","40","0","4.4999999999999998E-2","0.47",NA,"37.99","79020","1.8","12.58","26.28","43.34","53.14","54.54","26160","54660","90150","110520","113440",NA,NA
"137","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3051","Urban and Regional Planners","detailed","250","11.5","0.251","0.96",NA,"33","68640","3.4","21.11","25.02","30.6","38.71","48.01","43900","52040","63650","80510","99850",NA,NA
"138","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3091","Anthropologists and Archeologists","detailed","40","0","3.6999999999999998E-2","0.8",NA,"36.950000000000003","76850","1.9","21.49","29.44","35.86","45.86","48.93","44700","61230","74590","95380","101780",NA,NA
"139","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-3093","Historians","detailed","40","46.8","4.2999999999999997E-2","2.1",NA,"29.82","62020","2.4","17.07","19.989999999999998","27.26","38.799999999999997","45.86","35510","41580","56700","80710","95390",NA,NA
"140","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4010","Agricultural and Food Science Technicians","detailed","810","28.4","0.82499999999999996","5.54",NA,"18.96","39440","2.2999999999999998","13.94","15.65","17.600000000000001","21.18","26.91","29000","32540","36610","44060","55970",NA,NA
"141","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4021","Biological Technicians","detailed","390","15.4","0.39400000000000002","0.73",NA,"21.14","43980","2.1","12.79","15.92","19.989999999999998","25.85","30.74","26600","33110","41590","53780","63940",NA,NA
"142","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4031","Chemical Technicians","detailed","260","14.4","0.26400000000000001","0.59",NA,"28.3","58860","4.5999999999999996","17.350000000000001","20.61","25.5","36.270000000000003","43.9","36080","42870","53030","75440","91320",NA,NA
"143","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4042","Environmental Science and Protection Technicians, Including Health","detailed","90","29","8.7999999999999995E-2","0.4",NA,"22.28","46340","3.5","14.62","17.91","21.34","25.69","33.06","30410","37250","44390","53440","68770",NA,NA
"144","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4045","Geological and Hydrologic Technicians","detailed","100","29.3","0.104","0.9",NA,"34.99","72770","13.9","17.899999999999999","21.41","31","44.37","65.760000000000005","37230","44540","64480","92280","136790",NA,NA
"145","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4061","Social Science Research Assistants","detailed","230","10.5","0.23799999999999999","0.98",NA,"22.36","46500","2.9","16.28","19.98","22.17","24.49","29.33","33870","41560","46120","50940","61020",NA,NA
"146","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4071","Forest and Conservation Technicians","detailed","180","25.7","0.182","1.4",NA,"22.87","47560","2.2000000000000002","16.28","19.55","22.54","25.86","29.6","33860","40650","46880","53780","61560",NA,NA
"147","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4092","Forensic Science Technicians","detailed","110","0.6","0.109","0.97",NA,"25.94","53960","1.9","15.24","21.71","25.2","30.69","34.58","31690","45160","52420","63830","71930",NA,NA
"148","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-4099","Life, Physical, and Social Science Technicians, All Other","detailed","190","11.9","0.19700000000000001","0.45",NA,"29.05","60420","3.6","17.45","22.53","28.39","35.49","40.14","36300","46870","59050","73810","83490",NA,NA
"149","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-5011","Occupational Health and Safety Specialists","detailed","910","13.5","0.92500000000000004","1.46",NA,"33.57","69830","2.5","20.51","26.08","32.65","41.26","48.05","42670","54250","67910","85830","99940",NA,NA
"150","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","19-5012","Occupational Health and Safety Technicians","detailed","220","12.2","0.223","1.59",NA,"25.19","52400","4.5999999999999996","15.73","17.670000000000002","21.68","31.19","40.93","32720","36760","45080","64870","85130",NA,NA
"151","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-0000","Community and Social Service Occupations","major","13360","3","13.601000000000001","0.89",NA,"21.55","44830","1.4","13.16","16.13","19.36","25.7","32.619999999999997","27380","33560","40270","53450","67840",NA,NA
"152","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1012","Educational, Guidance, and Career Counselors and Advisors","detailed","1640","4","1.6679999999999999","0.83",NA,"28.83","59960","3.5","17.329999999999998","22.29","28.41","35.119999999999997","40.869999999999997","36050","46370","59090","73040","85010",NA,NA
"153","31","Nebraska","2","000000","Cross-industry","cross-industry","1235","21-1013","Marriage and Family Therapists","detailed","310","26.7","0.316","0.79",NA,"17.88","37180","7.2","9.11","9.66","17.27","21.78","27.6","18950","20080","35930","45300","57400",NA,NA
